"ListaTitulo";"ListaId";"ListaUrl";"CampoTitulo";"CampoInternalName";"Tipo";"Obrigatorio";"Oculto";"SomenteLeitura";"LookupLista";"LookupCampo"
"Lista 08 — Contratos de Prestadores / Serviços";"43125331-ff6c-48ef-a374-95909eed19bc";"/sites/Equipe.Obras/Lists/Lista 08  Contratos de Prestadores  Servios";"URL Relativa do Servidor";"ServerUrl";"Computed";"False";"True";"True";"";""
"Lista 08 — Contratos de Prestadores / Serviços";"43125331-ff6c-48ef-a374-95909eed19bc";"/sites/Equipe.Obras/Lists/Lista 08  Contratos de Prestadores  Servios";"URL Absoluta Codificada";"EncodedAbsUrl";"Computed";"False";"True";"True";"";""
"Lista 08 — Contratos de Prestadores / Serviços";"43125331-ff6c-48ef-a374-95909eed19bc";"/sites/Equipe.Obras/Lists/Lista 08  Contratos de Prestadores  Servios";"Nome do Arquivo";"BaseName";"Computed";"False";"True";"True";"";""
"Lista 08 — Contratos de Prestadores / Serviços";"43125331-ff6c-48ef-a374-95909eed19bc";"/sites/Equipe.Obras/Lists/Lista 08  Contratos de Prestadores  Servios";"Conjunto de Propriedades";"MetaInfo";"Lookup";"False";"True";"False";"";"MetaInfo"
"Lista 08 — Contratos de Prestadores / Serviços";"43125331-ff6c-48ef-a374-95909eed19bc";"/sites/Equipe.Obras/Lists/Lista 08  Contratos de Prestadores  Servios";"Nível";"_Level";"Integer";"False";"True";"True";"";""
"Lista 08 — Contratos de Prestadores / Serviços";"43125331-ff6c-48ef-a374-95909eed19bc";"/sites/Equipe.Obras/Lists/Lista 08  Contratos de Prestadores  Servios";"É a Versão Atual";"_IsCurrentVersion";"Boolean";"False";"True";"True";"";""
"Lista 08 — Contratos de Prestadores / Serviços";"43125331-ff6c-48ef-a374-95909eed19bc";"/sites/Equipe.Obras/Lists/Lista 08  Contratos de Prestadores  Servios";"Contagem de Itens Filhos";"ItemChildCount";"Lookup";"False";"False";"True";"";"ItemChildCount"
"Lista 08 — Contratos de Prestadores / Serviços";"43125331-ff6c-48ef-a374-95909eed19bc";"/sites/Equipe.Obras/Lists/Lista 08  Contratos de Prestadores  Servios";"Contagem de Elementos Filho da Pasta";"FolderChildCount";"Lookup";"False";"False";"True";"";"FolderChildCount"
"Lista 08 — Contratos de Prestadores / Serviços";"43125331-ff6c-48ef-a374-95909eed19bc";"/sites/Equipe.Obras/Lists/Lista 08  Contratos de Prestadores  Servios";"Restrito";"Restricted";"Lookup";"False";"True";"True";"";"Restricted"
"Lista 08 — Contratos de Prestadores / Serviços";"43125331-ff6c-48ef-a374-95909eed19bc";"/sites/Equipe.Obras/Lists/Lista 08  Contratos de Prestadores  Servios";"ID do Originador";"OriginatorId";"Lookup";"False";"True";"True";"";"OriginatorId"
"Lista 08 — Contratos de Prestadores / Serviços";"43125331-ff6c-48ef-a374-95909eed19bc";"/sites/Equipe.Obras/Lists/Lista 08  Contratos de Prestadores  Servios";"NãoExecutar";"NoExecute";"Lookup";"False";"True";"True";"";"DocFlags"
"Lista 08 — Contratos de Prestadores / Serviços";"43125331-ff6c-48ef-a374-95909eed19bc";"/sites/Equipe.Obras/Lists/Lista 08  Contratos de Prestadores  Servios";"Versão do Conteúdo";"ContentVersion";"Lookup";"False";"True";"True";"";"ContentVersion"
"Lista 08 — Contratos de Prestadores / Serviços";"43125331-ff6c-48ef-a374-95909eed19bc";"/sites/Equipe.Obras/Lists/Lista 08  Contratos de Prestadores  Servios";"Configuração do rótulo";"_ComplianceFlags";"Lookup";"False";"False";"True";"";"ComplianceFlags"
"Lista 08 — Contratos de Prestadores / Serviços";"43125331-ff6c-48ef-a374-95909eed19bc";"/sites/Equipe.Obras/Lists/Lista 08  Contratos de Prestadores  Servios";"Rótulo de retenção";"_ComplianceTag";"Lookup";"False";"False";"True";"";"ComplianceTag"
"Lista 08 — Contratos de Prestadores / Serviços";"43125331-ff6c-48ef-a374-95909eed19bc";"/sites/Equipe.Obras/Lists/Lista 08  Contratos de Prestadores  Servios";"Rótulo de retenção Aplicado";"_ComplianceTagWrittenTime";"Lookup";"False";"False";"True";"";"ComplianceTagWrittenTime"
"Lista 08 — Contratos de Prestadores / Serviços";"43125331-ff6c-48ef-a374-95909eed19bc";"/sites/Equipe.Obras/Lists/Lista 08  Contratos de Prestadores  Servios";"Rótulo aplicado por";"_ComplianceTagUserId";"Lookup";"False";"False";"True";"";"ComplianceTagUserId"
"Lista 08 — Contratos de Prestadores / Serviços";"43125331-ff6c-48ef-a374-95909eed19bc";"/sites/Equipe.Obras/Lists/Lista 08  Contratos de Prestadores  Servios";"O item é um Registro";"_IsRecord";"Computed";"False";"False";"True";"";""
"Lista 08 — Contratos de Prestadores / Serviços";"43125331-ff6c-48ef-a374-95909eed19bc";"/sites/Equipe.Obras/Lists/Lista 08  Contratos de Prestadores  Servios";"Política de Acesso";"AccessPolicy";"Lookup";"False";"True";"True";"";"AccessPolicy"
"Lista 08 — Contratos de Prestadores / Serviços";"43125331-ff6c-48ef-a374-95909eed19bc";"/sites/Equipe.Obras/Lists/Lista 08  Contratos de Prestadores  Servios";"VirusStatus";"_VirusStatus";"Lookup";"False";"True";"True";"";"VirusStatus"
"Lista 08 — Contratos de Prestadores / Serviços";"43125331-ff6c-48ef-a374-95909eed19bc";"/sites/Equipe.Obras/Lists/Lista 08  Contratos de Prestadores  Servios";"VirusVendorID";"_VirusVendorID";"Lookup";"False";"True";"True";"";"VirusVendorID"
"Lista 08 — Contratos de Prestadores / Serviços";"43125331-ff6c-48ef-a374-95909eed19bc";"/sites/Equipe.Obras/Lists/Lista 08  Contratos de Prestadores  Servios";"VirusInfo";"_VirusInfo";"Lookup";"False";"True";"True";"";"VirusInfo"
"Lista 08 — Contratos de Prestadores / Serviços";"43125331-ff6c-48ef-a374-95909eed19bc";"/sites/Equipe.Obras/Lists/Lista 08  Contratos de Prestadores  Servios";"RansomwareAnomalyMetaInfo";"_RansomwareAnomalyMetaInfo";"Lookup";"False";"True";"True";"";"RansomwareAnomalyMetaInfo"
"Lista 08 — Contratos de Prestadores / Serviços";"43125331-ff6c-48ef-a374-95909eed19bc";"/sites/Equipe.Obras/Lists/Lista 08  Contratos de Prestadores  Servios";"ID do Proprietário do Rascunho";"_DraftOwnerId";"Lookup";"False";"True";"True";"";"DraftOwnerId"
"Lista 08 — Contratos de Prestadores / Serviços";"43125331-ff6c-48ef-a374-95909eed19bc";"/sites/Equipe.Obras/Lists/Lista 08  Contratos de Prestadores  Servios";"Configurações do Link principal";"MainLinkSettings";"Computed";"False";"True";"True";"";""
"Lista 08 — Contratos de Prestadores / Serviços";"43125331-ff6c-48ef-a374-95909eed19bc";"/sites/Equipe.Obras/Lists/Lista 08  Contratos de Prestadores  Servios";"Aplicativo Criado por";"AppAuthor";"Lookup";"False";"False";"True";"AppPrincipals";"Title"
"Lista 08 — Contratos de Prestadores / Serviços";"43125331-ff6c-48ef-a374-95909eed19bc";"/sites/Equipe.Obras/Lists/Lista 08  Contratos de Prestadores  Servios";"Aplicativo Modificado por";"AppEditor";"Lookup";"False";"False";"True";"AppPrincipals";"Title"
"Lista 08 — Contratos de Prestadores / Serviços";"43125331-ff6c-48ef-a374-95909eed19bc";"/sites/Equipe.Obras/Lists/Lista 08  Contratos de Prestadores  Servios";"Tamanho Total";"SMTotalSize";"Lookup";"False";"True";"True";"";"SMTotalSize"
"Lista 08 — Contratos de Prestadores / Serviços";"43125331-ff6c-48ef-a374-95909eed19bc";"/sites/Equipe.Obras/Lists/Lista 08  Contratos de Prestadores  Servios";"Data da Última Modificação";"SMLastModifiedDate";"Lookup";"False";"True";"True";"";"SMLastModifiedDate"
"Lista 08 — Contratos de Prestadores / Serviços";"43125331-ff6c-48ef-a374-95909eed19bc";"/sites/Equipe.Obras/Lists/Lista 08  Contratos de Prestadores  Servios";"Tamanho Total do Fluxo de Arquivos";"SMTotalFileStreamSize";"Lookup";"False";"True";"True";"";"SMTotalFileStreamSize"
"Lista 08 — Contratos de Prestadores / Serviços";"43125331-ff6c-48ef-a374-95909eed19bc";"/sites/Equipe.Obras/Lists/Lista 08  Contratos de Prestadores  Servios";"Contagem Total de Arquivos";"SMTotalFileCount";"Lookup";"False";"True";"True";"";"SMTotalFileCount"
"Lista 08 — Contratos de Prestadores / Serviços";"43125331-ff6c-48ef-a374-95909eed19bc";"/sites/Equipe.Obras/Lists/Lista 08  Contratos de Prestadores  Servios";"Configurações de comentários";"_CommentFlags";"Lookup";"False";"True";"True";"";"CommentFlags"
"Lista 08 — Contratos de Prestadores / Serviços";"43125331-ff6c-48ef-a374-95909eed19bc";"/sites/Equipe.Obras/Lists/Lista 08  Contratos de Prestadores  Servios";"Contagem de comentário";"_CommentCount";"Lookup";"False";"True";"True";"";"CommentCount"
"Lista 09 — Medições de Prestadores / Liberação de Pagamento";"7c48906c-69d1-4caa-a343-7f8b618bfd2c";"/sites/Equipe.Obras/Lists/Lista 09  Medies de Prestadores  Liberao de Pagamento";"ID do Tipo de Conteúdo";"ContentTypeId";"ContentTypeId";"False";"True";"True";"";""
"Lista 09 — Medições de Prestadores / Liberação de Pagamento";"7c48906c-69d1-4caa-a343-7f8b618bfd2c";"/sites/Equipe.Obras/Lists/Lista 09  Medies de Prestadores  Liberao de Pagamento";"Título";"Title";"Text";"False";"False";"False";"";""
"Lista 09 — Medições de Prestadores / Liberação de Pagamento";"7c48906c-69d1-4caa-a343-7f8b618bfd2c";"/sites/Equipe.Obras/Lists/Lista 09  Medies de Prestadores  Liberao de Pagamento";"Comentários do Aprovador";"_ModerationComments";"Note";"False";"True";"True";"";""
"Lista 09 — Medições de Prestadores / Liberação de Pagamento";"7c48906c-69d1-4caa-a343-7f8b618bfd2c";"/sites/Equipe.Obras/Lists/Lista 09  Medies de Prestadores  Liberao de Pagamento";"Nº da Medição do Prestador";"LinkTitle";"Computed";"False";"False";"True";"";""
"Lista 09 — Medições de Prestadores / Liberação de Pagamento";"7c48906c-69d1-4caa-a343-7f8b618bfd2c";"/sites/Equipe.Obras/Lists/Lista 09  Medies de Prestadores  Liberao de Pagamento";"Tipo de Arquivo";"File_x0020_Type";"Text";"False";"True";"True";"";""
"Lista 09 — Medições de Prestadores / Liberação de Pagamento";"7c48906c-69d1-4caa-a343-7f8b618bfd2c";"/sites/Equipe.Obras/Lists/Lista 09  Medies de Prestadores  Liberao de Pagamento";"Cor";"_ColorHex";"Text";"False";"True";"True";"";""
"Lista 09 — Medições de Prestadores / Liberação de Pagamento";"7c48906c-69d1-4caa-a343-7f8b618bfd2c";"/sites/Equipe.Obras/Lists/Lista 09  Medies de Prestadores  Liberao de Pagamento";"Pressione Delete para excluir o ícone.";"_ColorTag";"Text";"False";"False";"True";"";""
"Lista 09 — Medições de Prestadores / Liberação de Pagamento";"7c48906c-69d1-4caa-a343-7f8b618bfd2c";"/sites/Equipe.Obras/Lists/Lista 09  Medies de Prestadores  Liberao de Pagamento";"Emoji";"_Emoji";"Text";"False";"True";"True";"";""
"Lista 09 — Medições de Prestadores / Liberação de Pagamento";"7c48906c-69d1-4caa-a343-7f8b618bfd2c";"/sites/Equipe.Obras/Lists/Lista 09  Medies de Prestadores  Liberao de Pagamento";"ID de Ativo de Conformidade";"ComplianceAssetId";"Text";"False";"False";"True";"";""
"Lista 09 — Medições de Prestadores / Liberação de Pagamento";"7c48906c-69d1-4caa-a343-7f8b618bfd2c";"/sites/Equipe.Obras/Lists/Lista 09  Medies de Prestadores  Liberao de Pagamento";"Obra";"Obra";"Lookup";"True";"False";"False";"a9afadc1-f843-45c0-a628-4f49a8716832";"NomedaObra"
"Lista 09 — Medições de Prestadores / Liberação de Pagamento";"7c48906c-69d1-4caa-a343-7f8b618bfd2c";"/sites/Equipe.Obras/Lists/Lista 09  Medies de Prestadores  Liberao de Pagamento";"Código da Obra";"C_x00f3_digodaObra";"Lookup";"False";"False";"False";"a9afadc1-f843-45c0-a628-4f49a8716832";"Title"
"Lista 09 — Medições de Prestadores / Liberação de Pagamento";"7c48906c-69d1-4caa-a343-7f8b618bfd2c";"/sites/Equipe.Obras/Lists/Lista 09  Medies de Prestadores  Liberao de Pagamento";"Centro de Custo";"CentrodeCusto";"Text";"False";"False";"False";"";""
"Lista 09 — Medições de Prestadores / Liberação de Pagamento";"7c48906c-69d1-4caa-a343-7f8b618bfd2c";"/sites/Equipe.Obras/Lists/Lista 09  Medies de Prestadores  Liberao de Pagamento";"Prestador / Fornecedor";"Prestador_x002f_Fornecedor";"Lookup";"True";"False";"False";"953cc56f-108b-4818-9ffc-cc522cd1b62d";"NomeFantasia"
"Lista 09 — Medições de Prestadores / Liberação de Pagamento";"7c48906c-69d1-4caa-a343-7f8b618bfd2c";"/sites/Equipe.Obras/Lists/Lista 09  Medies de Prestadores  Liberao de Pagamento";"Nº do Contrato";"N_x00ba_doContrato";"Lookup";"True";"False";"False";"43125331-ff6c-48ef-a374-95909eed19bc";"Title"
"Lista 09 — Medições de Prestadores / Liberação de Pagamento";"7c48906c-69d1-4caa-a343-7f8b618bfd2c";"/sites/Equipe.Obras/Lists/Lista 09  Medies de Prestadores  Liberao de Pagamento";"Tipo de Serviço";"TipodeServi_x00e7_o";"Choice";"False";"False";"False";"";""
"Lista 09 — Medições de Prestadores / Liberação de Pagamento";"7c48906c-69d1-4caa-a343-7f8b618bfd2c";"/sites/Equipe.Obras/Lists/Lista 09  Medies de Prestadores  Liberao de Pagamento";"Período Medido";"Per_x00ed_odoMedido";"Text";"False";"False";"False";"";""
"Lista 09 — Medições de Prestadores / Liberação de Pagamento";"7c48906c-69d1-4caa-a343-7f8b618bfd2c";"/sites/Equipe.Obras/Lists/Lista 09  Medies de Prestadores  Liberao de Pagamento";"Data Inicial da Medição";"DataInicialdaMedi_x00e7__x00e3_o";"DateTime";"False";"False";"False";"";""
"Lista 09 — Medições de Prestadores / Liberação de Pagamento";"7c48906c-69d1-4caa-a343-7f8b618bfd2c";"/sites/Equipe.Obras/Lists/Lista 09  Medies de Prestadores  Liberao de Pagamento";"Data Final da Medição";"DataFinaldaMedi_x00e7__x00e3_o";"DateTime";"False";"False";"False";"";""
"Lista 09 — Medições de Prestadores / Liberação de Pagamento";"7c48906c-69d1-4caa-a343-7f8b618bfd2c";"/sites/Equipe.Obras/Lists/Lista 09  Medies de Prestadores  Liberao de Pagamento";"Valor Solicitado pelo Prestador";"ValorSolicitadopeloPrestador";"Currency";"False";"False";"False";"";""
"Lista 09 — Medições de Prestadores / Liberação de Pagamento";"7c48906c-69d1-4caa-a343-7f8b618bfd2c";"/sites/Equipe.Obras/Lists/Lista 09  Medies de Prestadores  Liberao de Pagamento";"Retenções / Descontos";"Reten_x00e7__x00f5_es_x002f_Desc";"Currency";"False";"False";"False";"";""
"Lista 09 — Medições de Prestadores / Liberação de Pagamento";"7c48906c-69d1-4caa-a343-7f8b618bfd2c";"/sites/Equipe.Obras/Lists/Lista 09  Medies de Prestadores  Liberao de Pagamento";"Valor Aprovado para Pagamento";"ValorAprovadoparaPagamento";"Currency";"False";"False";"False";"";""
"Lista 09 — Medições de Prestadores / Liberação de Pagamento";"7c48906c-69d1-4caa-a343-7f8b618bfd2c";"/sites/Equipe.Obras/Lists/Lista 09  Medies de Prestadores  Liberao de Pagamento";"Responsável pela Conferência";"Respons_x00e1_velpelaConfer_x00e";"User";"False";"False";"False";"{ebc81507-41be-46f3-9eac-dafe1234a71d}";""
"Lista 09 — Medições de Prestadores / Liberação de Pagamento";"7c48906c-69d1-4caa-a343-7f8b618bfd2c";"/sites/Equipe.Obras/Lists/Lista 09  Medies de Prestadores  Liberao de Pagamento";"Aprovador Interno";"AprovadorInterno";"User";"False";"False";"False";"{ebc81507-41be-46f3-9eac-dafe1234a71d}";""
"Lista 09 — Medições de Prestadores / Liberação de Pagamento";"7c48906c-69d1-4caa-a343-7f8b618bfd2c";"/sites/Equipe.Obras/Lists/Lista 09  Medies de Prestadores  Liberao de Pagamento";"Status da Medição do Prestador";"StatusdaMedi_x00e7__x00e3_odoPre";"Choice";"False";"False";"False";"";""
"Lista 09 — Medições de Prestadores / Liberação de Pagamento";"7c48906c-69d1-4caa-a343-7f8b618bfd2c";"/sites/Equipe.Obras/Lists/Lista 09  Medies de Prestadores  Liberao de Pagamento";"Data de Recebimento da Medição";"DatadeRecebimentodaMedi_x00e7__x";"DateTime";"False";"False";"False";"";""
"Lista 09 — Medições de Prestadores / Liberação de Pagamento";"7c48906c-69d1-4caa-a343-7f8b618bfd2c";"/sites/Equipe.Obras/Lists/Lista 09  Medies de Prestadores  Liberao de Pagamento";"Data de Aprovação Interna";"DatadeAprova_x00e7__x00e3_oInter";"DateTime";"False";"False";"False";"";""
"Lista 09 — Medições de Prestadores / Liberação de Pagamento";"7c48906c-69d1-4caa-a343-7f8b618bfd2c";"/sites/Equipe.Obras/Lists/Lista 09  Medies de Prestadores  Liberao de Pagamento";"Prazo da Próxima Ação";"PrazodaPr_x00f3_ximaA_x00e7__x00";"DateTime";"False";"False";"False";"";""
"Lista 09 — Medições de Prestadores / Liberação de Pagamento";"7c48906c-69d1-4caa-a343-7f8b618bfd2c";"/sites/Equipe.Obras/Lists/Lista 09  Medies de Prestadores  Liberao de Pagamento";"NF Recebida?";"NFRecebida_x003f_";"Choice";"False";"False";"False";"";""
"Lista 09 — Medições de Prestadores / Liberação de Pagamento";"7c48906c-69d1-4caa-a343-7f8b618bfd2c";"/sites/Equipe.Obras/Lists/Lista 09  Medies de Prestadores  Liberao de Pagamento";"Nº da Nota Fiscal";"N_x00ba_daNotaFiscal";"Text";"False";"False";"False";"";""
"Lista 09 — Medições de Prestadores / Liberação de Pagamento";"7c48906c-69d1-4caa-a343-7f8b618bfd2c";"/sites/Equipe.Obras/Lists/Lista 09  Medies de Prestadores  Liberao de Pagamento";"Status do Pagamento";"StatusdoPagamento";"Choice";"False";"False";"False";"";""
"Lista 09 — Medições de Prestadores / Liberação de Pagamento";"7c48906c-69d1-4caa-a343-7f8b618bfd2c";"/sites/Equipe.Obras/Lists/Lista 09  Medies de Prestadores  Liberao de Pagamento";"Link da Medição";"LinkdaMedi_x00e7__x00e3_o";"URL";"False";"False";"False";"";""
"Lista 09 — Medições de Prestadores / Liberação de Pagamento";"7c48906c-69d1-4caa-a343-7f8b618bfd2c";"/sites/Equipe.Obras/Lists/Lista 09  Medies de Prestadores  Liberao de Pagamento";"Link da Nota Fiscal";"LinkdaNotaFiscal";"URL";"False";"False";"False";"";""
"Lista 09 — Medições de Prestadores / Liberação de Pagamento";"7c48906c-69d1-4caa-a343-7f8b618bfd2c";"/sites/Equipe.Obras/Lists/Lista 09  Medies de Prestadores  Liberao de Pagamento";"Observações";"Observa_x00e7__x00f5_es";"Note";"False";"False";"False";"";""
"Lista 09 — Medições de Prestadores / Liberação de Pagamento";"7c48906c-69d1-4caa-a343-7f8b618bfd2c";"/sites/Equipe.Obras/Lists/Lista 09  Medies de Prestadores  Liberao de Pagamento";"Created Via";"_FormSourceId_0";"Text";"False";"False";"True";"";""
"Lista 09 — Medições de Prestadores / Liberação de Pagamento";"7c48906c-69d1-4caa-a343-7f8b618bfd2c";"/sites/Equipe.Obras/Lists/Lista 09  Medies de Prestadores  Liberao de Pagamento";"Obra: Título";"Obra_x003a__x0020_T_x00ed_tulo";"Lookup";"True";"False";"True";"a9afadc1-f843-45c0-a628-4f49a8716832";"Title"
"Lista 09 — Medições de Prestadores / Liberação de Pagamento";"7c48906c-69d1-4caa-a343-7f8b618bfd2c";"/sites/Equipe.Obras/Lists/Lista 09  Medies de Prestadores  Liberao de Pagamento";"Obra: Nome da Obra";"Obra_x003a__x0020_Nome_x0020_da_";"Lookup";"True";"False";"True";"a9afadc1-f843-45c0-a628-4f49a8716832";"NomedaObra"
"Lista 09 — Medições de Prestadores / Liberação de Pagamento";"7c48906c-69d1-4caa-a343-7f8b618bfd2c";"/sites/Equipe.Obras/Lists/Lista 09  Medies de Prestadores  Liberao de Pagamento";"Prestador / Fornecedor: Título";"Prestador_x0020__x002f__x0020_Fo";"Lookup";"True";"False";"True";"953cc56f-108b-4818-9ffc-cc522cd1b62d";"Title"
"Lista 09 — Medições de Prestadores / Liberação de Pagamento";"7c48906c-69d1-4caa-a343-7f8b618bfd2c";"/sites/Equipe.Obras/Lists/Lista 09  Medies de Prestadores  Liberao de Pagamento";"Prestador / Fornecedor: Nome Fantasia";"Prestador_x0020__x002f__x0020_Fo0";"Lookup";"True";"False";"True";"953cc56f-108b-4818-9ffc-cc522cd1b62d";"NomeFantasia"
"Lista 09 — Medições de Prestadores / Liberação de Pagamento";"7c48906c-69d1-4caa-a343-7f8b618bfd2c";"/sites/Equipe.Obras/Lists/Lista 09  Medies de Prestadores  Liberao de Pagamento";"Prestador / Fornecedor: CNPJ / CPF";"Prestador_x0020__x002f__x0020_Fo1";"Lookup";"True";"False";"True";"953cc56f-108b-4818-9ffc-cc522cd1b62d";"CNPJ_x002f_CPF"
"Lista 09 — Medições de Prestadores / Liberação de Pagamento";"7c48906c-69d1-4caa-a343-7f8b618bfd2c";"/sites/Equipe.Obras/Lists/Lista 09  Medies de Prestadores  Liberao de Pagamento";"Prestador / Fornecedor: Inscrição Estadual";"Prestador_x0020__x002f__x0020_Fo2";"Lookup";"True";"False";"True";"953cc56f-108b-4818-9ffc-cc522cd1b62d";"Inscri_x00e7__x00e3_oEstadual"
